audio_path,top_target,top_score,score_construction,score_gunshot,score_alarm_siren,score_horn,score_water,score_knock,score_appliances,score_baby_cry,score_animal_cry,score_glass_shatter,best_audioset_construction,best_audioset_gunshot,best_audioset_alarm_siren,best_audioset_horn,best_audioset_water,best_audioset_knock,best_audioset_appliances,best_audioset_baby_cry,best_audioset_animal_cry,best_audioset_glass_shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-118625-A-30.wav,knock,0.12907303869724274,8.614650869276375e-05,0.0019192374311387539,0.0009075025445781648,0.001483718864619732,0.0002002737601287663,0.12907303869724274,5.391084778239019e-05,0.00014883848780300468,0.0009888596832752228,0.0028009270317852497,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-118817-A-32.wav,water,0.001512938179075718,0.00011235327838221565,0.00025514140725135803,0.00043904531048610806,0.0001344663032796234,0.001512938179075718,0.0001442598586436361,2.818866414600052e-05,4.2647468944778666e-05,0.00021824207215104252,0.0002131875662598759,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-118964-A-0.wav,animal_cry,0.6177432537078857,0.00010229986219201237,0.0003500686143524945,0.0003569706459529698,0.0004728544445242733,0.00013982206291984767,2.818866414600052e-05,5.694102947018109e-05,4.231559796608053e-05,0.6177432537078857,5.475977377500385e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-119102-A-21.wav,animal_cry,0.0021573416888713837,8.029783930396661e-05,0.00017952796770259738,0.00014653129619546235,0.0008525666198693216,0.0001442598586436361,8.332717698067427e-06,5.1845658163074404e-05,0.00010637458035489544,0.0021573416888713837,4.575391358230263e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-119139-A-31.wav,knock,0.002957902615889907,0.00021485926117748022,0.0016613906482234597,0.001094452221877873,0.0012351677287369967,0.000337979436153546,0.002957902615889907,0.00014091856428422034,0.0002824080875143409,0.0010443859500810504,0.0017891592578962445,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-119161-A-8.wav,animal_cry,0.0009436192340217531,0.00011147904297104105,6.502816540887579e-05,0.00026323829661123455,0.00026530236937105656,4.2647468944778666e-05,4.9086618673754856e-05,1.8342892872169614e-05,7.426380761899054e-05,0.0009436192340217531,2.5466406441410072e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-119161-B-8.wav,animal_cry,0.0008727670647203922,9.17019642656669e-05,9.242113446816802e-05,0.00028462239424698055,0.00040765260928310454,0.00010637458035489544,0.0001387341326335445,2.2474090656032786e-05,0.00010637458035489544,0.0008727670647203922,3.2955729693640023e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-119161-C-8.wav,animal_cry,0.0005861161625944078,8.220189192797989e-05,6.60521473037079e-05,0.0002131875662598759,0.0003029734070878476,8.481103577651083e-05,6.922183820279315e-05,7.183260549936676e-06,3.373722574906424e-05,0.0005861161625944078,1.395459912600927e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-119748-A-38.wav,knock,0.01678548939526081,0.000317508791340515,0.0005172813544049859,0.0007293288363143802,0.0009290033485740423,0.0005420927773229778,0.01678548939526081,4.298194107832387e-05,0.00010889690747717395,0.0006411777576431632,0.0020190137438476086,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-120218-A-30.wav,knock,0.944587230682373,8.750300185056403e-05,9.915272676153108e-05,0.0002715921145863831,0.0002715921145863831,0.00026738259475678205,0.944587230682373,0.00020988310279790312,8.415108459303156e-05,0.00046190584544092417,0.00018522572645451874,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-120218-B-30.wav,knock,0.937210738658905,4.101373633602634e-05,3.852893496514298e-05,0.0002269338583573699,0.0002287133247591555,0.00020988310279790312,0.937210738658905,0.00016346470511052758,7.602479308843613e-05,0.00042554305400699377,4.575391358230263e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-120333-A-32.wav,alarm_siren,0.0005953406798653305,8.547616744181141e-05,0.0003275842755101621,0.0005953406798653305,0.0001686527393758297,0.0005357805639505386,8.481103577651083e-05,3.095910506090149e-05,2.030369250860531e-05,0.0003951153776142746,6.657015910604969e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-120586-A-6.wav,animal_cry,0.0006878511630930007,1.3315579053596593e-05,0.00011147904297104105,0.00033274127054028213,0.00064368563471362,8.750300185056403e-05,3.024195939360652e-05,9.895332368614618e-06,0.0002415662893326953,0.0006878511630930007,3.1693256460130215e-05,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-120587-A-6.wav,horn,0.001098731067031622,1.6061610949691385e-05,0.00023782203788869083,0.00023782203788869083,0.001098731067031622,0.00010554686014074832,7.602479308843613e-05,1.32119585032342e-05,0.0005152657395228744,0.0009146137163043022,4.94715895911213e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-121909-A-35.wav,animal_cry,0.0030515100806951523,0.0009850083151832223,0.00035419364576227963,0.001622967072762549,0.0007208379684016109,0.0008263576892204583,0.001622967072762549,0.001604089280590415,0.00012931563833262771,0.0030515100806951523,0.0005274784052744508,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-121978-A-29.wav,water,0.009196552447974682,0.00011412239109631628,0.0001344663032796234,0.005554925184696913,0.0019342610612511635,0.009196552447974682,0.0032350558321923018,8.349628478754312e-05,0.002099273493513465,0.003403005190193653,0.0012594986474141479,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122066-A-45.wav,horn,0.08756384253501892,7.426380761899054e-05,0.0006070755189284682,0.002278330735862255,0.08756384253501892,0.00013982206291984767,0.0001015038214973174,5.874842099728994e-05,0.00010310211655450985,0.0004936049808748066,5.475977377500385e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122066-B-45.wav,horn,0.0222861859947443,5.104190859128721e-05,0.0003785036678891629,0.0018895388348028064,0.0222861859947443,0.00010391067189630121,7.086326513672248e-05,3.8229114579735324e-05,0.00017813112935982645,0.0007437028689309955,4.365878339740448e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122067-A-45.wav,horn,0.02838212065398693,8.284655632451177e-05,0.0003053489199373871,0.0008135565440170467,0.02838212065398693,0.00011147904297104105,0.0002287133247591555,2.449082603561692e-05,0.0007379196467809379,0.0010083435336127877,8.029783930396661e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122067-B-45.wav,horn,0.02076473832130432,6.814872176619247e-05,0.00028685410507023335,0.0007763299508951604,0.02076473832130432,0.0001823546044761315,0.00038446192047558725,2.732141365413554e-05,0.00033274127054028213,0.0011604196624830365,4.9086618673754856e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122104-A-0.wav,animal_cry,0.6094660758972168,3.591300992411561e-05,8.220189192797989e-05,0.0007014083093963563,0.0008360903011634946,7.905303937150165e-05,4.1335399146191776e-05,2.6274772608303465e-05,8.547616744181141e-05,0.6094660758972168,4.832564081880264e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122104-B-0.wav,animal_cry,0.6245225667953491,2.4876489987946115e-05,7.843789353501052e-05,0.0005013742484152317,0.000628784007858485,8.614650869276375e-05,3.144662332488224e-05,1.6314539607265033e-05,5.144220995134674e-05,0.6245225667953491,4.611274925991893e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122616-A-14.wav,animal_cry,0.0014721895568072796,9.098840382648632e-05,6.502816540887579e-05,0.0003799845289904624,0.00017536994710098952,0.00021995337738189846,8.092757343547419e-05,6.814872176619247e-05,0.00027372167096473277,0.0014721895568072796,0.00017265156202483922,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122763-A-29.wav,animal_cry,0.002140589291229844,9.610241977497935e-05,0.00021824207215104252,0.00013552077871281654,0.00035976938670501113,0.0012843081494793296,0.0014550630003213882,7.426380761899054e-05,0.0001673405058681965,0.002140589291229844,0.00015843621804378927,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122763-B-29.wav,knock,0.001192549243569374,0.00014883848780300468,0.0001442598586436361,0.00018961740715894848,0.00023050670279189944,0.0011247574584558606,0.001192549243569374,7.086326513672248e-05,0.00026323829661123455,0.000954731716774404,0.00014539113908540457,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122820-A-36.wav,appliances,0.32241931557655334,0.019643761217594147,0.0005770345451310277,0.0017752605490386486,0.0008360903011634946,0.00045121065340936184,0.00012830943160224706,0.32241931557655334,0.0001500056532677263,0.0007554056355729699,0.00042223287164233625,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-122820-B-36.wav,appliances,0.44426339864730835,0.018833130598068237,0.00034464316559024155,0.0014048678567633033,0.00036829791497439146,0.0015247863484546542,9.993031562771648e-05,0.44426339864730835,0.00013032974675297737,0.0007854739669710398,0.0004859560285694897,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-123712-A-33.wav,alarm_siren,0.019870713353157043,0.0001442598586436361,0.0008040859247557819,0.019870713353157043,0.013376603834331036,0.00012830943160224706,0.0019646615255624056,4.469407213036902e-05,0.00020825010142289102,0.0008263576892204583,0.0007041515782475471,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-123896-A-24.wav,animal_cry,0.0005770345451310277,1.683241134742275e-05,7.662102143513039e-05,0.00011774459562730044,0.0002824080875143409,2.977311669383198e-05,1.9833367332466878e-05,1.1300809092062991e-05,0.00012053649697918445,0.0005770345451310277,2.526822754589375e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-124564-A-15.wav,animal_cry,0.016721142455935478,0.00017952796770259738,0.0004060639475937933,0.0005254230927675962,0.0006312434561550617,0.015365341678261757,0.0019723358564078808,0.0001015038214973174,0.00025118677876889706,0.016721142455935478,0.0008796061738394201,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-124662-A-11.wav,animal_cry,0.004086002707481384,4.575391358230263e-05,0.0004747042548842728,0.001220795209519565,0.0013511208817362785,0.0029694451950490475,8.220189192797989e-05,8.220189192797989e-05,0.00016093082376755774,0.004086002707481384,0.0002492325147613883,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-125520-A-43.wav,horn,0.8104788661003113,4.94715895911213e-05,6.502816540887579e-05,0.0007854739669710398,0.8104788661003113,6.868317723274231e-05,1.8342892872169614e-05,4.469407213036902e-05,4.575391358230263e-05,0.0005815576296299696,6.814872176619247e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-125821-A-13.wav,water,0.07409726083278656,3.7636447814293206e-05,0.00013765462790615857,0.00032503585680387914,8.284655632451177e-05,0.07409726083278656,9.242113446816802e-05,7.411280421365518e-06,9.915272676153108e-05,0.0014664583140984178,0.000159678646014072,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-125875-A-13.wav,alarm_siren,0.0035243413876742125,0.00025118677876889706,0.00035281325108371675,0.0035243413876742125,0.0012644219677895308,0.0009004466701298952,0.0001015038214973174,0.0001511819864390418,0.00025315635139122605,0.0008693674462847412,0.0002251682453788817,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-125966-A-11.wav,water,0.0017683517653495073,0.00012148174573667347,0.0002715921145863831,0.0011740821646526456,0.001269364496693015,0.0017683517653495073,0.0001713081874186173,0.00011323437502142042,0.0002131875662598759,0.0007236572564579546,7.543320680269971e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Pour,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-126433-A-17.wav,water,0.13072867691516876,0.00014653129619546235,0.00020502213737927377,0.0003077430883422494,0.00027586790383793414,0.13072867691516876,0.0001559802913106978,7.254361844388768e-05,0.0006959536112844944,0.0007672924548387527,0.0222861859947443,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-126756-A-29.wav,animal_cry,0.023689469322562218,0.00010804955672938377,0.00040290519245900214,0.00017674513219390064,0.0012255674228072166,0.0016356753185391426,0.0029694451950490475,4.7206227463902906e-05,0.0005274784052744508,0.023689469322562218,0.00014653129619546235,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-127108-A-38.wav,alarm_siren,0.0037507887464016676,3.7636447814293206e-05,0.0002715921145863831,0.0037507887464016676,0.0006959536112844944,6.60521473037079e-05,6.452214438468218e-05,2.7535690605873242e-05,3.6764631659025326e-05,0.0002780309587251395,0.0003366621967870742,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-127109-A-6.wav,animal_cry,0.0010083435336127877,1.1389440260245465e-05,0.00017265156202483922,0.00042223287164233625,0.00012148174573667347,9.314593626186252e-05,5.433364276541397e-05,1.212398819916416e-05,0.00026323829661123455,0.0010083435336127877,4.298194107832387e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-128465-A-43.wav,horn,0.3076699376106262,0.00011682839976856485,8.284655632451177e-05,0.0021657671313732862,0.3076699376106262,0.0001823546044761315,3.2955729693640023e-05,0.00018814207578543574,0.0004124558763578534,0.0018243826925754547,0.0001699752756394446,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-128465-B-43.wav,horn,0.2768860161304474,0.00013765462790615857,8.547616744181141e-05,0.0034429810475558043,0.2768860161304474,0.0001559802913106978,1.7097478121286258e-05,0.00013342000602278858,0.00013342000602278858,0.0007702931761741638,0.00016603845870122313,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-128631-A-21.wav,animal_cry,0.0009075025445781648,4.94715895911213e-05,4.037790131405927e-05,8.818923379294574e-05,0.00011501735571073368,0.0001686527393758297,2.1444948288262822e-05,3.591300992411561e-05,0.0005592909292317927,0.0009075025445781648,2.8409744118107483e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-130245-A-34.wav,animal_cry,0.008950711227953434,0.00012053649697918445,0.0013670255430042744,0.0003225071995984763,0.00035419364576227963,0.00017952796770259738,8.481103577651083e-05,3.024195939360652e-05,0.0013045065570622683,0.008950711227953434,0.00014539113908540457,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-130978-A-21.wav,animal_cry,0.0014214044203981757,5.783766391687095e-05,3.1693256460130215e-05,0.0001837845629779622,0.0001740054285619408,0.0001195985751110129,6.962256520637311e-06,6.205049430718645e-05,0.00025315635139122605,0.0014214044203981757,8.597225132689346e-06,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-130979-A-21.wav,animal_cry,0.0005770345451310277,0.00011235327838221565,7.9673009167891e-05,0.0002396868512732908,0.0005549409543164074,7.368592923739925e-05,7.353605269599939e-06,5.829126530443318e-05,5.920916373725049e-05,0.0005770345451310277,1.5689549400121905e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-131943-A-38.wav,alarm_siren,0.05042406916618347,3.219233258278109e-05,0.00023597174731548876,0.05042406916618347,0.00046371284406632185,0.00013135180051904172,0.00013342000602278858,2.710879925871268e-05,0.0005636750720441341,0.0005254230927675962,0.0003225071995984763,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-132157-A-11.wav,animal_cry,0.0028449096716940403,5.34913269802928e-05,0.0001442598586436361,0.0006337125087156892,0.0005770345451310277,0.0013406204525381327,6.452214438468218e-05,0.00010637458035489544,0.0001344663032796234,0.0028449096716940403,0.00011591933434829116,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-132157-B-11.wav,animal_cry,0.002992665395140648,8.818923379294574e-05,0.00034329999471083283,0.0007854739669710398,0.0010322310263291001,0.0028118586633354425,0.00029137005913071334,9.993031562771648e-05,0.00019716942915692925,0.002992665395140648,0.00027372167096473277,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-133863-A-11.wav,animal_cry,0.001192549243569374,5.02506154589355e-05,0.00039821304380893707,0.0007947254925966263,0.001098731067031622,0.00079783343244344,0.0001511819864390418,0.00012830943160224706,0.00013552077871281654,0.001192549243569374,0.00012053649697918445,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-133889-A-30.wav,knock,0.7492707371711731,6.868317723274231e-05,0.00011412239109631628,0.0003711854515131563,0.0006023541209287941,0.00013552077871281654,0.7492707371711731,5.649793456541374e-05,5.518923353520222e-05,0.0002959570847451687,0.000159678646014072,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-134049-A-6.wav,animal_cry,0.001597845577634871,4.101373633602634e-05,0.0001559802913106978,0.00023597174731548876,0.00028462239424698055,0.0002591582597233355,0.00010804955672938377,1.8342892872169614e-05,0.000661517377011478,0.001597845577634871,0.00017674513219390064,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-134700-A-38.wav,alarm_siren,0.0016809417866170406,5.829126530443318e-05,8.888084994396195e-05,0.0016809417866170406,0.0007947254925966263,0.0002780309587251395,7.426380761899054e-05,1.497108405601466e-05,0.00039666122756898403,0.0013993984321132302,0.000552778656128794,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-134915-A-30.wav,knock,0.6451199054718018,8.220189192797989e-05,0.0001387341326335445,0.0003225071995984763,0.0006070755189284682,0.00013765462790615857,0.6451199054718018,6.814872176619247e-05,5.1845658163074404e-05,0.00031015597051009536,0.0001559802913106978,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
